image_id,split,width,height
2010_004764,test,,
2010_004767,test,,
2010_004769,test,,
2010_004771,test,,
2010_004774,test,,
2010_004776,test,,
2010_004780,test,,
2010_004781,test,,
2010_004784,test,,
2010_004787,test,,
2010_004788,test,,
2010_004790,test,,
2010_004794,test,,
2010_004796,test,,
2010_004798,test,,
2010_004799,test,,
2010_004800,test,,
2010_004801,test,,
2010_004802,test,,
2010_004803,test,,
2010_004810,test,,
2010_004811,test,,
2010_004814,test,,
2010_004819,test,,
2010_004820,test,,
2010_004823,test,,
2010_004827,test,,
2010_004833,test,,
2010_004834,test,,
2010_004835,test,,
2010_004837,test,,
2010_004839,test,,
2010_004840,test,,
2010_004842,test,,
2010_004843,test,,
2010_004845,test,,
2010_004846,test,,
2010_004850,test,,
2010_004851,test,,
2010_004853,test,,
2010_004858,test,,
2010_004859,test,,
2010_004860,test,,
2010_004862,test,,
2010_004863,test,,
2010_004864,test,,
2010_004867,test,,
2010_004869,test,,
2010_004870,test,,
2010_004872,test,,
2010_004873,test,,
2010_004875,test,,
2010_004876,test,,
2010_004880,test,,
2010_004881,test,,
2010_004882,test,,
2010_004883,test,,
2010_004884,test,,
2010_004885,test,,
2010_004886,test,,
2010_004892,test,,
2010_004893,test,,
2010_004895,test,,
2010_004897,test,,
2010_004898,test,,
2010_004899,test,,
2010_004902,test,,
2010_004904,test,,
2010_004905,test,,
2010_004907,test,,
2010_004911,test,,
2010_004912,test,,
2010_004914,test,,
2010_004915,test,,
2010_004920,test,,
2010_004923,test,,
2010_004924,test,,
2010_004925,test,,
2010_004926,test,,
2010_004927,test,,
2010_004929,test,,
2010_004932,test,,
2010_004934,test,,
2010_004935,test,,
2010_004936,test,,
2010_004939,test,,
2010_004947,test,,
2010_004949,test,,
2010_004955,test,,
2010_004956,test,,
2010_004958,test,,
2010_004961,test,,
2010_004964,test,,
2010_004965,test,,
2010_004969,test,,
2010_004975,test,,
2010_004976,test,,
2010_004977,test,,
2010_004978,test,,
2010_004979,test,,
2010_004981,test,,
2010_004984,test,,
2010_004985,test,,
2010_004986,test,,
2010_004988,test,,
2010_004990,test,,
2010_004993,test,,
2010_004996,test,,
2010_004999,test,,
2010_005001,test,,
2010_005003,test,,
2010_005004,test,,
2010_005007,test,,
2010_005009,test,,
2010_005010,test,,
2010_005012,test,,
2010_005014,test,,
2010_005015,test,,
2010_005020,test,,
2010_005024,test,,
2010_005025,test,,
2010_005027,test,,
2010_005029,test,,
2010_005030,test,,
2010_005032,test,,
2010_005034,test,,
2010_005036,test,,
2010_005037,test,,
2010_005038,test,,
2010_005039,test,,
2010_005040,test,,
2010_005043,test,,
2010_005045,test,,
2010_005047,test,,
2010_005050,test,,
2010_005051,test,,
2010_005056,test,,
2010_005057,test,,
2010_005058,test,,
2010_005065,test,,
2010_005067,test,,
2010_005069,test,,
2010_005070,test,,
2010_005073,test,,
2010_005074,test,,
2010_005076,test,,
2010_005077,test,,
2010_005078,test,,
2010_005081,test,,
2010_005084,test,,
2010_005085,test,,
2010_005086,test,,
2010_005088,test,,
2010_005089,test,,
2010_005091,test,,
2010_005092,test,,
2010_005095,test,,
2010_005097,test,,
2010_005102,test,,
2010_005103,test,,
2010_005104,test,,
2010_005105,test,,
2010_005112,test,,
2010_005113,test,,
2010_005114,test,,
2010_005117,test,,
2010_005121,test,,
2010_005122,test,,
2010_005124,test,,
2010_005125,test,,
2010_005126,test,,
2010_005131,test,,
2010_005135,test,,
2010_005137,test,,
2010_005139,test,,
2010_005140,test,,
2010_005142,test,,
2010_005144,test,,
2010_005145,test,,
2010_005146,test,,
2010_005150,test,,
2010_005151,test,,
2010_005153,test,,
2010_005154,test,,
2010_005157,test,,
2010_005162,test,,
2010_005163,test,,
2010_005165,test,,
2010_005168,test,,
2010_005171,test,,
2010_005172,test,,
2010_005173,test,,
2010_005175,test,,
2010_005176,test,,
2010_005177,test,,
2010_005178,test,,
2010_005179,test,,
2010_005181,test,,
2010_005186,test,,
2010_005189,test,,
2010_005191,test,,
2010_005194,test,,
2010_005195,test,,
2010_005196,test,,
2010_005197,test,,
2010_005200,test,,
2010_005203,test,,
2010_005204,test,,
2010_005205,test,,
2010_005207,test,,
2010_005209,test,,
2010_005210,test,,
2010_005212,test,,
2010_005214,test,,
2010_005218,test,,
2010_005219,test,,
2010_005220,test,,
2010_005221,test,,
2010_005225,test,,
2010_005227,test,,
2010_005228,test,,
2010_005231,test,,
2010_005233,test,,
2010_005234,test,,
2010_005235,test,,
2010_005237,test,,
2010_005240,test,,
2010_005244,test,,
2010_005247,test,,
2010_005248,test,,
2010_005249,test,,
2010_005251,test,,
2010_005254,test,,
2010_005255,test,,
2010_005256,test,,
2010_005259,test,,
2010_005262,test,,
2010_005263,test,,
2010_005265,test,,
2010_005267,test,,
2010_005269,test,,
2010_005271,test,,
2010_005278,test,,
2010_005280,test,,
2010_005281,test,,
2010_005282,test,,
2010_005283,test,,
2010_005286,test,,
2010_005288,test,,
2010_005289,test,,
2010_005290,test,,
2010_005291,test,,
2010_005294,test,,
2010_005295,test,,
2010_005296,test,,
2010_005298,test,,
2010_005300,test,,
2010_005302,test,,
2010_005304,test,,
2010_005307,test,,
2010_005311,test,,
2010_005313,test,,
2010_005315,test,,
2010_005316,test,,
2010_005321,test,,
2010_005322,test,,
2010_005324,test,,
2010_005325,test,,
2010_005326,test,,
2010_005328,test,,
2010_005329,test,,
2010_005333,test,,
2010_005334,test,,
2010_005335,test,,
2010_005336,test,,
2010_005337,test,,
2010_005339,test,,
2010_005341,test,,
2010_005342,test,,
2010_005343,test,,
2010_005347,test,,
2010_005348,test,,
2010_005351,test,,
2010_005354,test,,
2010_005355,test,,
2010_005356,test,,
2010_005357,test,,
2010_005358,test,,
2010_005360,test,,
2010_005362,test,,
2010_005363,test,,
2010_005367,test,,
2010_005368,test,,
2010_005370,test,,
2010_005373,test,,
2010_005378,test,,
2010_005380,test,,
2010_005381,test,,
2010_005383,test,,
2010_005387,test,,
2010_005390,test,,
2010_005392,test,,
2010_005395,test,,
2010_005396,test,,
2010_005397,test,,
2010_005399,test,,
2010_005400,test,,
2010_005404,test,,
2010_005407,test,,
2010_005411,test,,
2010_005412,test,,
2010_005413,test,,
2010_005418,test,,
2010_005420,test,,
2010_005422,test,,
2010_005423,test,,
2010_005427,test,,
2010_005430,test,,
2010_005431,test,,
2010_005435,test,,
2010_005436,test,,
2010_005438,test,,
2010_005439,test,,
2010_005440,test,,
2010_005443,test,,
2010_005444,test,,
2010_005445,test,,
2010_005446,test,,
2010_005447,test,,
2010_005449,test,,
2010_005451,test,,
2010_005453,test,,
2010_005454,test,,
2010_005459,test,,
2010_005460,test,,
2010_005461,test,,
2010_005464,test,,
2010_005465,test,,
2010_005469,test,,
2010_005470,test,,
2010_005473,test,,
2010_005476,test,,
2010_005477,test,,
2010_005478,test,,
2010_005479,test,,
2010_005481,test,,
2010_005485,test,,
2010_005486,test,,
2010_005487,test,,
2010_005488,test,,
2010_005490,test,,
2010_005495,test,,
2010_005499,test,,
2010_005503,test,,
2010_005504,test,,
2010_005507,test,,
2010_005509,test,,
2010_005510,test,,
2010_005517,test,,
2010_005520,test,,
2010_005521,test,,
2010_005523,test,,
2010_005524,test,,
2010_005525,test,,
2010_005526,test,,
2010_005528,test,,
2010_005529,test,,
2010_005530,test,,
2010_005533,test,,
2010_005537,test,,
2010_005544,test,,
2010_005545,test,,
2010_005547,test,,
2010_005549,test,,
2010_005550,test,,
2010_005552,test,,
2010_005553,test,,
2010_005554,test,,
2010_005555,test,,
2010_005558,test,,
2010_005560,test,,
2010_005563,test,,
2010_005564,test,,
2010_005568,test,,
2010_005569,test,,
2010_005574,test,,
2010_005577,test,,
2010_005579,test,,
2010_005580,test,,
2010_005581,test,,
2010_005583,test,,
2010_005589,test,,
2010_005590,test,,
2010_005598,test,,
2010_005599,test,,
2010_005600,test,,
2010_005602,test,,
2010_005605,test,,
2010_005607,test,,
2010_005609,test,,
2010_005611,test,,
2010_005613,test,,
2010_005617,test,,
2010_005618,test,,
2010_005621,test,,
2010_005622,test,,
2010_005623,test,,
2010_005624,test,,
2010_005630,test,,
2010_005633,test,,
2010_005634,test,,
2010_005638,test,,
2010_005639,test,,
2010_005641,test,,
2010_005642,test,,
2010_005645,test,,
2010_005648,test,,
2010_005649,test,,
2010_005650,test,,
2010_005653,test,,
2010_005655,test,,
2010_005656,test,,
2010_005659,test,,
2010_005660,test,,
2010_005661,test,,
2010_005662,test,,
2010_005667,test,,
2010_005673,test,,
2010_005674,test,,
2010_005675,test,,
2010_005677,test,,
2010_005679,test,,
2010_005680,test,,
2010_005682,test,,
2010_005685,test,,
2010_005686,test,,
2010_005687,test,,
2010_005689,test,,
2010_005690,test,,
2010_005691,test,,
2010_005693,test,,
2010_005694,test,,
2010_005695,test,,
2010_005698,test,,
2010_005699,test,,
2010_005701,test,,
2010_005702,test,,
2010_005703,test,,
2010_005704,test,,
2010_005707,test,,
2010_005708,test,,
2010_005710,test,,
2010_005711,test,,
2010_005713,test,,
2010_005714,test,,
2010_005717,test,,
2010_005720,test,,
2010_005722,test,,
2010_005724,test,,
2010_005726,test,,
2010_005728,test,,
2010_005729,test,,
2010_005730,test,,
2010_005737,test,,
2010_005739,test,,
2010_005741,test,,
2010_005742,test,,
2010_005743,test,,
2010_005745,test,,
2010_005749,test,,
2010_005751,test,,
2010_005757,test,,
2010_005759,test,,
2010_005760,test,,
2010_005765,test,,
2010_005766,test,,
2010_005769,test,,
2010_005771,test,,
2010_005772,test,,
2010_005774,test,,
2010_005778,test,,
2010_005779,test,,
2010_005781,test,,
2010_005783,test,,
2010_005786,test,,
2010_005787,test,,
2010_005789,test,,
2010_005790,test,,
2010_005792,test,,
2010_005793,test,,
2010_005795,test,,
2010_005797,test,,
2010_005798,test,,
2010_005799,test,,
2010_005801,test,,
2010_005802,test,,
2010_005803,test,,
2010_005808,test,,
2010_005809,test,,
2010_005811,test,,
2010_005812,test,,
2010_005813,test,,
2010_005814,test,,
2010_005818,test,,
2010_005819,test,,
2010_005822,test,,
2010_005828,test,,
2010_005829,test,,
2010_005831,test,,
2010_005832,test,,
2010_005834,test,,
2010_005839,test,,
2010_005842,test,,
2010_005844,test,,
2010_005846,test,,
2010_005850,test,,
2010_005851,test,,
2010_005852,test,,
2010_005856,test,,
2010_005857,test,,
2010_005858,test,,
2010_005859,test,,
2010_005861,test,,
2010_005862,test,,
2010_005863,test,,
2010_005864,test,,
2010_005866,test,,
2010_005869,test,,
2010_005872,test,,
2010_005873,test,,
2010_005878,test,,
2010_005879,test,,
2010_005880,test,,
2010_005881,test,,
2010_005887,test,,
2010_005889,test,,
2010_005890,test,,
2010_005893,test,,
2010_005895,test,,
2010_005900,test,,
2010_005902,test,,
2010_005905,test,,
2010_005908,test,,
2010_005910,test,,
2010_005911,test,,
2010_005912,test,,
2010_005913,test,,
2010_005915,test,,
2010_005916,test,,
2010_005917,test,,
2010_005918,test,,
2010_005920,test,,
2010_005923,test,,
2010_005924,test,,
2010_005925,test,,
2010_005926,test,,
2010_005931,test,,
2010_005933,test,,
2010_005939,test,,
2010_005940,test,,
2010_005941,test,,
2010_005944,test,,
2010_005945,test,,
2010_005946,test,,
2010_005947,test,,
2010_005950,test,,
2010_005955,test,,
2010_005956,test,,
2010_005961,test,,
2010_005962,test,,
2010_005963,test,,
2010_005964,test,,
2010_005965,test,,
2010_005966,test,,
2010_005969,test,,
2010_005970,test,,
2010_005971,test,,
2010_005977,test,,
2010_005979,test,,
2010_005983,test,,
2010_005988,test,,
2010_005989,test,,
2010_005990,test,,
2010_005994,test,,
2010_005999,test,,
2010_006001,test,,
2010_006002,test,,
2010_006005,test,,
2010_006006,test,,
2010_006007,test,,
2010_006008,test,,
2010_006013,test,,
2010_006014,test,,
2010_006016,test,,
2010_006017,test,,
2010_006018,test,,
2010_006019,test,,
2010_006020,test,,
2010_006022,test,,
2010_006024,test,,
2010_006027,test,,
2010_006029,test,,
2010_006030,test,,
2010_006036,test,,
2010_006038,test,,
2010_006039,test,,
2010_006043,test,,
2010_006044,test,,
2010_006045,test,,
2010_006046,test,,
2010_006047,test,,
2010_006048,test,,
2010_006049,test,,
2010_006052,test,,
2010_006053,test,,
2010_006055,test,,
2010_006059,test,,
2010_006060,test,,
2010_006064,test,,
2010_006065,test,,
2010_006068,test,,
2010_006069,test,,
2010_006071,test,,
2010_006072,test,,
2010_006074,test,,
2010_006075,test,,
2010_006077,test,,
2010_006080,test,,
2010_006081,test,,
2010_006083,test,,
2010_006085,test,,
2010_006087,test,,
2011_000001,test,,
2011_000005,test,,
2011_000008,test,,
2011_000011,test,,
2011_000013,test,,
2011_000014,test,,
2011_000015,test,,
2011_000018,test,,
2011_000019,test,,
2011_000020,test,,
2011_000021,test,,
2011_000026,test,,
2011_000029,test,,
2011_000031,test,,
2011_000032,test,,
2011_000033,test,,
2011_000035,test,,
2011_000039,test,,
2011_000040,test,,
2011_000042,test,,
2011_000047,test,,
2011_000049,test,,
2011_000050,test,,
2011_000056,test,,
2011_000059,test,,
2011_000062,test,,
2011_000063,test,,
2011_000064,test,,
2011_000067,test,,
2011_000079,test,,
2011_000081,test,,
2011_000085,test,,
2011_000089,test,,
2011_000091,test,,
2011_000092,test,,
2011_000097,test,,
2011_000099,test,,
2011_000101,test,,
2011_000104,test,,
2011_000106,test,,
2011_000107,test,,
2011_000110,test,,
2011_000111,test,,
2011_000115,test,,
2011_000117,test,,
2011_000118,test,,
2011_000119,test,,
2011_000120,test,,
2011_000123,test,,
2011_000125,test,,
2011_000126,test,,
2011_000127,test,,
2011_000131,test,,
2011_000132,test,,
2011_000133,test,,
2011_000134,test,,
2011_000135,test,,
2011_000141,test,,
2011_000143,test,,
2011_000150,test,,
2011_000154,test,,
2011_000156,test,,
2011_000157,test,,
2011_000158,test,,
2011_000159,test,,
2011_000164,test,,
2011_000167,test,,
2011_000169,test,,
2011_000170,test,,
2011_000171,test,,
2011_000172,test,,
2011_000174,test,,
2011_000175,test,,
2011_000177,test,,
2011_000179,test,,
2011_000183,test,,
2011_000184,test,,
2011_000186,test,,
2011_000191,test,,
2011_000193,test,,
2011_000198,test,,
2011_000199,test,,
2011_000200,test,,
2011_000201,test,,
2011_000204,test,,
2011_000209,test,,
2011_000211,test,,
2011_000212,test,,
2011_000215,test,,
2011_000217,test,,
2011_000218,test,,
2011_000225,test,,
2011_000230,test,,
2011_000231,test,,
2011_000235,test,,
2011_000236,test,,
2011_000240,test,,
2011_000244,test,,
2011_000245,test,,
2011_000247,test,,
2011_000251,test,,
2011_000254,test,,
2011_000255,test,,
2011_000259,test,,
2011_000261,test,,
2011_000262,test,,
2011_000263,test,,
2011_000265,test,,
2011_000266,test,,
2011_000270,test,,
2011_000271,test,,
2011_000274,test,,
2011_000275,test,,
2011_000279,test,,
2011_000284,test,,
2011_000289,test,,
2011_000294,test,,
2011_000295,test,,
2011_000296,test,,
2011_000298,test,,
2011_000300,test,,
2011_000302,test,,
2011_000303,test,,
2011_000306,test,,
2011_000308,test,,
2011_000311,test,,
2011_000313,test,,
2011_000316,test,,
2011_000323,test,,
2011_000325,test,,
2011_000326,test,,
2011_000328,test,,
2011_000330,test,,
2011_000331,test,,
2011_000333,test,,
2011_000334,test,,
2011_000335,test,,
2011_000336,test,,
2011_000337,test,,
2011_000339,test,,
2011_000340,test,,
2011_000349,test,,
2011_000351,test,,
2011_000352,test,,
2011_000353,test,,
2011_000354,test,,
2011_000355,test,,
2011_000357,test,,
2011_000358,test,,
2011_000365,test,,
2011_000366,test,,
2011_000367,test,,
2011_000371,test,,
2011_000373,test,,
2011_000377,test,,
2011_000378,test,,
2011_000381,test,,
2011_000384,test,,
2011_000387,test,,
2011_000389,test,,
2011_000390,test,,
2011_000394,test,,
2011_000401,test,,
2011_000402,test,,
2011_000403,test,,
2011_000405,test,,
2011_000406,test,,
2011_000407,test,,
2011_000410,test,,
2011_000411,test,,
2011_000414,test,,
2011_000417,test,,
2011_000421,test,,
2011_000422,test,,
2011_000423,test,,
2011_000424,test,,
2011_000425,test,,
2011_000429,test,,
2011_000431,test,,
2011_000437,test,,
2011_000439,test,,
2011_000440,test,,
2011_000441,test,,
2011_000446,test,,
2011_000447,test,,
2011_000448,test,,
2011_000451,test,,
2011_000452,test,,
2011_000459,test,,
2011_000462,test,,
2011_000463,test,,
2011_000464,test,,
2011_000466,test,,
2011_000470,test,,
2011_000473,test,,
2011_000476,test,,
2011_000478,test,,
2011_000480,test,,
2011_000484,test,,
2011_000489,test,,
2011_000490,test,,
2011_000493,test,,
2011_000495,test,,
2011_000501,test,,
2011_000504,test,,
2011_000506,test,,
2011_000508,test,,
2011_000510,test,,
2011_000515,test,,
2011_000524,test,,
2011_000525,test,,
2011_000527,test,,
2011_000528,test,,
2011_000529,test,,
2011_000537,test,,
2011_000540,test,,
2011_000543,test,,
2011_000544,test,,
2011_000549,test,,
2011_000552,test,,
2011_000555,test,,
2011_000562,test,,
2011_000563,test,,
2011_000568,test,,
2011_000571,test,,
2011_000574,test,,
2011_000576,test,,
2011_000581,test,,
2011_000582,test,,
2011_000584,test,,
2011_000588,test,,
2011_000591,test,,
2011_000595,test,,
2011_000599,test,,
2011_000601,test,,
2011_000602,test,,
2011_000603,test,,
2011_000604,test,,
2011_000605,test,,
2011_000606,test,,
2011_000610,test,,
2011_000615,test,,
2011_000616,test,,
2011_000619,test,,
2011_000620,test,,
2011_000626,test,,
2011_000632,test,,
2011_000633,test,,
2011_000636,test,,
2011_000639,test,,
2011_000640,test,,
2011_000643,test,,
2011_000650,test,,
2011_000653,test,,
2011_000654,test,,
2011_000659,test,,
2011_000660,test,,
2011_000662,test,,
2011_000663,test,,
2011_000664,test,,
2011_000665,test,,
2011_000667,test,,
2011_000668,test,,
2011_000670,test,,
2011_000671,test,,
2011_000672,test,,
2011_000676,test,,
2011_000677,test,,
2011_000681,test,,
2011_000686,test,,
2011_000687,test,,
2011_000691,test,,
2011_000693,test,,
2011_000694,test,,
2011_000695,test,,
2011_000697,test,,
2011_000699,test,,
2011_000702,test,,
2011_000705,test,,
2011_000706,test,,
2011_000707,test,,
2011_000708,test,,
2011_000710,test,,
2011_000712,test,,
2011_000714,test,,
2011_000721,test,,
2011_000722,test,,
2011_000723,test,,
2011_000726,test,,
2011_000727,test,,
2011_000729,test,,
2011_000733,test,,
2011_000735,test,,
2011_000736,test,,
2011_000738,test,,
2011_000739,test,,
2011_000740,test,,
2011_000741,test,,
2011_000742,test,,
2011_000746,test,,
2011_000750,test,,
2011_000751,test,,
2011_000752,test,,
2011_000754,test,,
2011_000756,test,,
2011_000760,test,,
2011_000762,test,,
2011_000764,test,,
2011_000766,test,,
2011_000773,test,,
2011_000775,test,,
2011_000776,test,,
2011_000777,test,,
2011_000781,test,,
2011_000782,test,,
2011_000786,test,,
2011_000794,test,,
2011_000795,test,,
2011_000796,test,,
2011_000801,test,,
2011_000802,test,,
2011_000805,test,,
2011_000810,test,,
2011_000814,test,,
2011_000816,test,,
2011_000817,test,,
2011_000821,test,,
2011_000825,test,,
2011_000826,test,,
2011_000833,test,,
2011_000835,test,,
2011_000836,test,,
2011_000838,test,,
2011_000841,test,,
2011_000844,test,,
2011_000846,test,,
2011_000849,test,,
2011_000852,test,,
