image_id,split,cls,xmin,ymin,xmax,ymax,difficult,truncated,occluded,width,height,box_w,box_h,box_area,aspect_ratio,norm_area
2010_000968,val,chair,25,138,233,355,0,0,1,500,375,209,218,45562,0.9587155963302753,0.24299733333333334
2010_000968,val,sofa,145,74,400,211,0,0,1,500,375,256,138,35328,1.855072463768116,0.188416
2010_000968,val,person,195,63,341,150,0,0,1,500,375,147,88,12936,1.6704545454545454,0.068992
2010_000968,val,pottedplant,457,80,489,147,0,0,1,500,375,33,68,2244,0.4852941176470588,0.011968
2010_000973,val,dog,163,202,418,347,0,0,0,500,375,256,146,37376,1.7534246575342465,0.19933866666666666
2010_000973,val,dog,53,71,200,314,0,0,0,500,375,148,244,36112,0.6065573770491803,0.19259733333333334
2010_000973,val,pottedplant,425,229,490,370,0,0,0,500,375,66,142,9372,0.4647887323943662,0.049984
2010_000973,val,pottedplant,452,113,500,359,0,1,0,500,375,49,247,12103,0.19838056680161945,0.06454933333333333
2010_000975,val,dog,6,11,357,490,0,1,1,357,500,352,480,168960,0.7333333333333333,0.9465546218487395
2010_000981,val,aeroplane,59,108,462,241,0,0,0,500,375,404,134,54136,3.014925373134328,0.28872533333333333
2010_000989,val,dog,29,149,346,500,0,1,0,374,500,318,352,111936,0.9034090909090909,0.5985882352941176
2010_000993,val,person,54,164,79,244,0,1,1,292,500,26,81,2106,0.32098765432098764,0.014424657534246575
2010_000993,val,person,29,162,72,288,0,0,1,292,500,44,127,5588,0.3464566929133858,0.03827397260273972
2010_000993,val,person,181,147,279,319,0,0,1,292,500,99,173,17127,0.5722543352601156,0.1173082191780822
2010_000993,val,person,19,45,230,477,0,0,0,292,500,212,433,91796,0.4896073903002309,0.6287397260273972
2010_000996,val,cat,21,14,295,477,0,0,0,333,500,275,464,127600,0.5926724137931034,0.7663663663663663
2010_001000,val,cow,41,3,500,334,0,1,0,500,334,460,332,152720,1.3855421686746987,0.9144910179640718
2010_001006,val,dog,203,77,299,168,0,0,1,360,270,97,92,8924,1.0543478260869565,0.09181069958847736
2010_001006,val,person,114,40,231,234,0,0,0,360,270,118,195,23010,0.6051282051282051,0.2367283950617284
2010_001008,val,person,265,76,380,310,0,0,0,500,375,116,235,27260,0.49361702127659574,0.14538666666666666
2010_001008,val,person,45,78,177,233,0,0,0,500,375,133,156,20748,0.8525641025641025,0.110656
2010_001008,val,person,144,69,292,375,0,0,0,500,375,149,307,45743,0.48534201954397393,0.24396266666666666
2010_001009,val,dog,119,1,381,329,0,0,0,500,375,263,329,86527,0.7993920972644377,0.46147733333333335
2010_001010,val,cow,46,20,234,328,0,0,0,500,333,189,309,58401,0.6116504854368932,0.35075675675675677
2010_001010,val,cow,261,213,322,271,0,0,0,500,333,62,59,3658,1.0508474576271187,0.02196996996996997
2010_001011,val,sheep,164,241,329,348,0,0,0,500,375,166,108,17928,1.537037037037037,0.095616
2010_001011,val,sheep,30,190,256,328,0,0,1,500,375,227,139,31553,1.6330935251798562,0.16828266666666666
2010_001016,val,bird,180,57,372,252,0,0,0,500,304,193,196,37828,0.9846938775510204,0.24886842105263157
2010_001017,val,aeroplane,114,130,342,306,0,0,0,500,433,229,177,40533,1.2937853107344632,0.18721939953810623
2010_001021,val,cat,1,1,448,324,0,1,0,500,375,448,324,145152,1.382716049382716,0.774144
2010_001024,val,aeroplane,2,101,500,332,0,1,0,500,332,499,232,115768,2.1508620689655173,0.6973975903614458
2010_001024,val,person,333,51,374,163,0,0,1,500,332,42,113,4746,0.37168141592920356,0.028590361445783134
2010_001024,val,person,221,18,269,138,0,0,0,500,332,49,121,5929,0.4049586776859504,0.03571686746987952
2010_001024,val,person,176,70,217,145,0,1,0,500,332,42,76,3192,0.5526315789473685,0.019228915662650604
2010_001024,val,person,89,40,136,152,0,0,0,500,332,48,113,5424,0.4247787610619469,0.03267469879518072
2010_001030,val,cat,83,43,310,492,0,0,1,333,500,228,450,102600,0.5066666666666667,0.6162162162162163
2010_001030,val,person,113,210,333,500,1,1,1,333,500,221,291,64311,0.7594501718213058,0.38625225225225224
2010_001032,val,dog,140,59,463,253,0,0,0,500,375,324,195,63180,1.6615384615384616,0.33696
2010_001032,val,person,3,1,110,190,1,1,0,500,375,108,190,20520,0.5684210526315789,0.10944
2010_001032,val,person,87,1,196,108,1,1,0,500,375,110,108,11880,1.0185185185185186,0.06336
2010_001032,val,person,256,1,363,89,1,1,1,500,375,108,89,9612,1.2134831460674158,0.051264
2010_001032,val,person,408,1,500,375,1,1,0,500,375,93,375,34875,0.248,0.186
2010_001036,val,person,249,163,283,223,0,1,0,500,375,35,61,2135,0.5737704918032787,0.011386666666666666
2010_001036,val,person,274,184,331,229,1,1,1,500,375,58,46,2668,1.2608695652173914,0.014229333333333333
2010_001036,val,boat,162,169,363,279,0,0,1,500,375,202,111,22422,1.8198198198198199,0.119584
2010_001042,val,bird,102,103,333,254,0,0,0,500,333,232,152,35264,1.5263157894736843,0.2117957957957958
2010_001049,val,bicycle,226,159,409,270,0,0,0,500,375,184,112,20608,1.6428571428571428,0.10990933333333333
2010_001049,val,bicycle,45,149,218,264,0,0,0,500,375,174,116,20184,1.5,0.107648
2010_001051,val,sofa,191,51,499,265,0,0,1,500,375,309,215,66435,1.4372093023255814,0.35432
2010_001051,val,sofa,1,61,229,320,0,1,0,500,375,229,260,59540,0.8807692307692307,0.31754666666666664
2010_001052,val,train,1,170,324,214,0,1,1,500,375,324,45,14580,7.2,0.07776
2010_001057,val,cat,246,85,383,230,0,1,1,500,375,138,146,20148,0.9452054794520548,0.107456
2010_001057,val,cat,68,56,315,309,0,0,0,500,375,248,254,62992,0.9763779527559056,0.33595733333333333
2010_001061,val,bird,115,48,303,277,0,0,0,500,375,189,230,43470,0.8217391304347826,0.23184
2010_001069,val,bird,64,92,338,461,0,0,0,448,500,275,370,101750,0.7432432432432432,0.45424107142857145
2010_001070,val,cat,128,159,268,315,0,1,1,375,500,141,157,22137,0.8980891719745223,0.118064
2010_001077,val,horse,109,86,371,302,0,0,1,500,333,263,217,57071,1.2119815668202765,0.3427687687687688
2010_001077,val,person,230,44,317,231,0,0,1,500,333,88,188,16544,0.46808510638297873,0.09936336336336336
2010_001079,val,sheep,160,59,205,101,0,1,1,500,341,46,43,1978,1.069767441860465,0.01160117302052786
2010_001079,val,sheep,142,90,212,158,0,0,1,500,341,71,69,4899,1.0289855072463767,0.028733137829912023
2010_001079,val,sheep,167,120,285,202,0,0,0,500,341,119,83,9877,1.4337349397590362,0.057929618768328445
2010_001079,val,sheep,161,224,290,316,0,0,0,500,341,130,93,12090,1.3978494623655915,0.07090909090909091
2010_001079,val,sheep,335,112,406,157,0,0,1,500,341,72,46,3312,1.565217391304348,0.019425219941348975
2010_001079,val,sheep,326,134,428,210,0,0,0,500,341,103,77,7931,1.3376623376623376,0.04651612903225807
2010_001080,val,car,44,121,490,375,0,0,0,500,375,447,255,113985,1.7529411764705882,0.60792
2010_001080,val,person,168,116,194,134,1,1,0,500,375,27,19,513,1.4210526315789473,0.002736
2010_001082,val,sheep,196,67,500,374,0,1,1,500,374,305,308,93940,0.9902597402597403,0.5023529411764706
2010_001082,val,sheep,73,118,278,374,0,1,1,500,374,206,257,52942,0.8015564202334631,0.28311229946524064
2010_001082,val,sheep,1,1,259,313,1,1,1,500,374,259,313,81067,0.8274760383386581,0.4335133689839572
2010_001082,val,sheep,316,1,500,94,1,1,1,500,374,185,94,17390,1.9680851063829787,0.0929946524064171
2010_001082,val,sheep,229,1,324,89,0,1,1,500,374,96,89,8544,1.0786516853932584,0.04568983957219251
2010_001085,val,aeroplane,1,110,375,423,0,1,0,375,500,375,314,117750,1.194267515923567,0.628
2010_001089,val,cat,1,1,500,333,0,1,0,500,333,500,333,166500,1.5015015015015014,1.0
2010_001099,val,dog,226,7,470,336,0,1,1,500,336,245,330,80850,0.7424242424242424,0.48125
2010_001099,val,tvmonitor,7,60,500,336,0,1,1,500,336,494,277,136838,1.7833935018050542,0.8145119047619047
2010_001099,val,dog,172,113,345,336,1,1,1,500,336,174,224,38976,0.7767857142857143,0.232
2010_001104,val,train,6,254,226,339,0,1,0,355,500,221,86,19006,2.5697674418604652,0.10707605633802816
2010_001107,val,person,247,24,487,375,0,1,0,500,375,241,352,84832,0.6846590909090909,0.45243733333333336
2010_001107,val,person,24,140,161,375,0,1,0,500,375,138,236,32568,0.5847457627118644,0.173696
2010_001107,val,cow,310,100,350,152,1,1,1,500,375,41,53,2173,0.7735849056603774,0.011589333333333333
2010_001107,val,cow,137,125,179,147,0,0,0,500,375,43,23,989,1.8695652173913044,0.005274666666666667
2010_001107,val,cow,110,130,134,146,0,0,0,500,375,25,17,425,1.4705882352941178,0.002266666666666667
2010_001107,val,cow,32,136,44,153,1,0,0,500,375,13,18,234,0.7222222222222222,0.001248
2010_001107,val,cow,251,127,263,141,1,0,0,500,375,13,15,195,0.8666666666666667,0.00104
2010_001109,val,boat,110,264,160,291,0,0,1,411,500,51,28,1428,1.8214285714285714,0.0069489051094890515
2010_001109,val,person,124,266,135,278,1,1,0,411,500,12,13,156,0.9230769230769231,0.0007591240875912409
2010_001109,val,person,138,263,154,277,1,1,0,411,500,17,15,255,1.1333333333333333,0.0012408759124087592
2010_001117,val,car,339,55,500,122,0,1,0,500,335,162,68,11016,2.3823529411764706,0.06576716417910448
2010_001117,val,car,58,74,411,276,0,0,0,500,335,354,203,71862,1.7438423645320198,0.4290268656716418
2010_001117,val,car,1,55,45,88,0,1,0,500,335,45,34,1530,1.3235294117647058,0.009134328358208954
2010_001117,val,car,102,64,155,91,0,0,1,500,335,54,28,1512,1.9285714285714286,0.009026865671641791
2010_001117,val,car,63,60,119,91,0,0,1,500,335,57,32,1824,1.78125,0.01088955223880597
2010_001119,val,bicycle,1,258,423,375,0,1,0,500,375,423,118,49914,3.5847457627118646,0.266208
2010_001119,val,bicycle,6,99,79,141,0,0,1,500,375,74,43,3182,1.7209302325581395,0.016970666666666665
2010_001119,val,person,84,45,241,375,0,1,1,500,375,158,331,52298,0.4773413897280967,0.27892266666666665
2010_001119,val,person,95,33,389,375,0,1,1,500,375,295,343,101185,0.8600583090379009,0.5396533333333333
2010_001119,val,person,8,69,37,163,0,0,0,500,375,30,95,2850,0.3157894736842105,0.0152
2010_001119,val,person,206,69,231,108,0,1,0,500,375,26,40,1040,0.65,0.005546666666666667
2010_001124,val,dog,4,6,498,326,0,0,0,500,375,495,321,158895,1.5420560747663552,0.84744
2010_001125,val,cat,1,1,374,499,0,1,0,375,500,374,499,186626,0.749498997995992,0.9953386666666667
2010_001127,val,tvmonitor,1,52,42,142,0,1,0,500,375,42,91,3822,0.46153846153846156,0.020384
2010_001127,val,sofa,367,78,500,181,0,1,0,500,375,134,104,13936,1.2884615384615385,0.07432533333333333
2010_001127,val,sofa,43,168,453,375,0,1,0,500,375,411,208,85488,1.9759615384615385,0.455936
2010_001130,val,person,1,27,256,500,0,1,0,375,500,256,474,121344,0.540084388185654,0.647168
2010_001147,val,cat,31,83,500,277,0,1,0,500,375,470,195,91650,2.41025641025641,0.4888
2010_001149,val,sofa,255,180,500,329,0,1,0,500,375,246,150,36900,1.64,0.1968
2010_001149,val,cat,253,262,288,307,0,0,0,500,375,36,46,1656,0.782608695652174,0.008832
2010_001149,val,cat,168,108,199,141,0,0,1,500,375,32,34,1088,0.9411764705882353,0.005802666666666667
2010_001151,val,person,98,180,119,237,0,0,0,500,375,22,58,1276,0.3793103448275862,0.006805333333333333
2010_001151,val,train,1,157,412,226,0,1,0,500,375,412,70,28840,5.885714285714286,0.15381333333333333
2010_001158,val,dog,294,138,321,167,0,0,0,500,375,28,30,840,0.9333333333333333,0.00448
2010_001158,val,dog,139,236,194,309,0,0,0,500,375,56,74,4144,0.7567567567567568,0.022101333333333334
2010_001158,val,person,287,57,313,156,0,0,0,500,375,27,100,2700,0.27,0.0144
2010_001163,val,car,208,154,500,376,0,1,0,500,376,293,223,65339,1.3139013452914798,0.34754787234042556
2010_001163,val,car,1,280,259,376,0,1,0,500,376,259,97,25123,2.670103092783505,0.13363297872340427
2010_001164,val,boat,427,167,500,218,0,1,0,500,375,74,52,3848,1.4230769230769231,0.020522666666666668
2010_001164,val,boat,304,193,325,207,1,0,0,500,375,22,15,330,1.4666666666666666,0.00176
2010_001172,val,dog,123,24,403,333,0,1,0,500,333,281,310,87110,0.9064516129032258,0.5231831831831831
2010_001172,val,person,2,2,480,333,1,1,1,500,333,479,332,159028,1.4427710843373494,0.9551231231231231
2010_001174,val,aeroplane,13,92,495,241,0,0,0,500,333,483,150,72450,3.22,0.43513513513513513
2010_001181,val,diningtable,3,20,500,375,0,1,0,500,375,498,356,177288,1.398876404494382,0.945536
2010_001188,val,chair,1,290,160,374,0,1,0,500,375,160,85,13600,1.8823529411764706,0.07253333333333334
2010_001188,val,bottle,10,113,35,213,0,0,1,500,375,26,101,2626,0.25742574257425743,0.014005333333333333
2010_001188,val,bottle,36,150,57,212,0,0,0,500,375,22,63,1386,0.3492063492063492,0.007392
2010_001188,val,bottle,70,156,86,214,0,0,1,500,375,17,59,1003,0.288135593220339,0.0053493333333333335
2010_001188,val,bottle,95,157,112,216,0,0,1,500,375,18,60,1080,0.3,0.00576
2010_001188,val,bottle,114,156,131,215,0,0,1,500,375,18,60,1080,0.3,0.00576
2010_001188,val,bottle,181,166,198,216,0,0,1,500,375,18,51,918,0.35294117647058826,0.004896
2010_001188,val,bottle,161,162,176,217,0,0,1,500,375,16,56,896,0.2857142857142857,0.004778666666666666
2010_001188,val,bottle,139,161,152,216,0,0,1,500,375,14,56,784,0.25,0.004181333333333333
2010_001188,val,person,220,19,500,375,0,1,1,500,375,281,357,100317,0.7871148459383753,0.535024
2010_001189,val,sofa,191,184,471,339,0,0,1,500,375,281,156,43836,1.8012820512820513,0.233792
2010_001189,val,chair,52,174,166,300,0,0,0,500,375,115,127,14605,0.905511811023622,0.07789333333333333
2010_001192,val,sofa,1,1,500,375,1,1,1,500,375,500,375,187500,1.3333333333333333,1.0
2010_001192,val,person,53,107,438,375,0,1,0,500,375,386,269,103834,1.4349442379182156,0.5537813333333333
2010_001192,val,person,1,19,288,375,0,1,1,500,375,288,357,102816,0.8067226890756303,0.548352
2010_001201,val,bird,212,102,332,323,0,0,0,500,375,121,222,26862,0.545045045045045,0.143264
2010_001204,val,bus,8,150,121,332,0,0,0,327,500,114,183,20862,0.6229508196721312,0.12759633027522935
2010_001204,val,person,208,256,226,307,1,0,0,327,500,19,52,988,0.36538461538461536,0.006042813455657492
2010_001204,val,person,225,254,261,309,0,1,1,327,500,37,56,2072,0.6607142857142857,0.012672782874617736
2010_001204,val,person,295,260,327,350,0,0,0,327,500,33,91,3003,0.3626373626373626,0.01836697247706422
2010_001204,val,person,83,180,102,194,1,1,0,327,500,20,15,300,1.3333333333333333,0.001834862385321101
2010_001206,val,bus,64,83,410,248,0,0,0,478,344,347,166,57602,2.0903614457831323,0.3503089422983361
2010_001206,val,person,49,141,67,182,0,0,0,478,344,19,42,798,0.4523809523809524,0.004853069962051182
2010_001206,val,bicycle,49,159,67,188,1,0,1,478,344,19,30,570,0.6333333333333333,0.003466478544322273
2010_001214,val,aeroplane,330,145,381,163,0,0,0,500,333,52,19,988,2.736842105263158,0.005933933933933934
2010_001215,val,cat,108,19,446,150,0,0,1,500,312,339,132,44748,2.5681818181818183,0.28684615384615386
2010_001216,val,dog,181,103,393,280,0,0,0,500,375,213,178,37914,1.196629213483146,0.202208
2010_001216,val,chair,358,1,500,265,0,1,0,500,375,143,265,37895,0.539622641509434,0.20210666666666666
2010_001218,val,dog,273,174,410,244,0,0,1,500,368,138,71,9798,1.943661971830986,0.05325
2010_001218,val,dog,30,188,175,276,0,0,0,500,368,146,89,12994,1.6404494382022472,0.07061956521739131
2010_001218,val,person,309,1,498,268,0,1,0,500,368,190,268,50920,0.7089552238805971,0.2767391304347826
2010_001218,val,person,141,1,325,274,0,1,0,500,368,185,274,50690,0.6751824817518248,0.2754891304347826
2010_001219,val,bottle,127,68,234,357,0,0,0,333,500,108,290,31320,0.3724137931034483,0.1881081081081081
2010_001219,val,pottedplant,44,1,247,500,0,1,0,333,500,204,500,102000,0.408,0.6126126126126126
2010_001219,val,person,1,231,120,500,1,1,0,333,500,120,270,32400,0.4444444444444444,0.1945945945945946
2010_001220,val,car,1,1,500,375,0,1,0,500,375,500,375,187500,1.3333333333333333,1.0
2010_001229,val,dog,188,168,283,361,0,0,0,500,375,96,194,18624,0.4948453608247423,0.099328
2010_001234,val,motorbike,1,1,422,269,0,1,0,500,375,422,269,113518,1.5687732342007434,0.6054293333333334
2010_001241,val,person,91,264,130,318,0,0,0,375,500,40,55,2200,0.7272727272727273,0.011733333333333333
2010_001241,val,person,222,250,264,345,0,0,0,375,500,43,96,4128,0.4479166666666667,0.022016
2010_001241,val,person,99,219,254,500,0,1,0,375,500,156,282,43992,0.5531914893617021,0.234624
2010_001242,val,dog,179,24,422,333,0,1,0,500,333,244,310,75640,0.7870967741935484,0.4542942942942943
2010_001246,val,car,418,218,458,247,0,0,1,500,375,41,30,1230,1.3666666666666667,0.00656
2010_001246,val,bicycle,1,125,45,236,0,0,0,500,375,45,112,5040,0.4017857142857143,0.02688
2010_001246,val,bicycle,29,128,71,230,0,0,1,500,375,43,103,4429,0.4174757281553398,0.023621333333333334
2010_001246,val,pottedplant,182,165,250,229,0,0,0,500,375,69,65,4485,1.0615384615384615,0.02392
2010_001246,val,pottedplant,287,162,324,220,0,0,0,500,375,38,59,2242,0.6440677966101694,0.011957333333333334
2010_001246,val,person,153,163,168,203,1,1,0,500,375,16,41,656,0.3902439024390244,0.003498666666666667
2010_001246,val,person,136,165,156,202,1,1,0,500,375,21,38,798,0.5526315789473685,0.004256
2010_001246,val,pottedplant,405,204,417,226,0,0,0,500,375,13,23,299,0.5652173913043478,0.0015946666666666668
2010_001246,val,pottedplant,388,198,405,228,0,0,0,500,375,18,31,558,0.5806451612903226,0.002976
2010_001251,val,motorbike,1,15,428,374,0,1,0,500,375,428,360,154080,1.1888888888888889,0.82176
2010_001256,val,sheep,97,95,406,309,0,0,0,500,375,310,215,66650,1.441860465116279,0.35546666666666665
2010_001257,val,sheep,324,307,353,362,1,1,0,355,500,30,56,1680,0.5357142857142857,0.009464788732394366
2010_001257,val,sheep,267,312,312,374,0,0,0,355,500,46,63,2898,0.7301587301587301,0.016326760563380283
2010_001257,val,sheep,199,308,261,395,0,0,0,355,500,63,88,5544,0.7159090909090909,0.03123380281690141
2010_001257,val,sheep,81,297,184,379,0,0,0,355,500,104,83,8632,1.2530120481927711,0.04863098591549296
2010_001257,val,sheep,1,332,83,438,0,1,0,355,500,83,107,8881,0.7757009345794392,0.05003380281690141
2010_001263,val,dog,65,160,93,216,1,1,1,500,375,29,57,1653,0.5087719298245614,0.008816
2010_001263,val,person,70,96,104,188,0,0,1,500,375,35,93,3255,0.3763440860215054,0.01736
2010_001264,val,dog,121,1,500,375,0,1,0,500,375,380,375,142500,1.0133333333333334,0.76
2010_001270,val,person,419,1,452,63,1,1,0,500,375,34,63,2142,0.5396825396825397,0.011424
2010_001270,val,person,450,1,471,42,1,1,0,500,375,22,42,924,0.5238095238095238,0.004928
2010_001270,val,person,319,162,330,191,1,1,0,500,375,12,30,360,0.4,0.00192
2010_001270,val,tvmonitor,241,47,351,171,0,0,0,500,375,111,125,13875,0.888,0.074
2010_001270,val,person,131,141,156,157,1,1,0,500,375,26,17,442,1.5294117647058822,0.0023573333333333332
2010_001272,val,car,1,187,32,218,1,1,1,500,375,32,32,1024,1.0,0.005461333333333334
2010_001272,val,train,125,10,500,303,0,1,0,500,375,376,294,110544,1.2789115646258504,0.589568
2010_001272,val,person,161,171,172,201,1,1,0,500,375,12,31,372,0.3870967741935484,0.001984
2010_001272,val,person,26,165,90,362,1,0,0,500,375,65,198,12870,0.3282828282828283,0.06864
2010_001272,val,person,29,172,48,200,1,1,1,500,375,20,29,580,0.6896551724137931,0.0030933333333333334
2010_001286,val,sheep,228,1,500,333,0,1,1,500,333,273,333,90909,0.8198198198198198,0.546
2010_001286,val,sheep,1,1,278,333,0,1,0,500,333,278,333,92574,0.8348348348348348,0.556
2010_001287,val,sofa,172,44,500,227,0,0,1,500,332,329,184,60536,1.7880434782608696,0.3646746987951807
2010_001287,val,sofa,1,49,221,332,0,1,1,500,332,221,284,62764,0.778169014084507,0.3780963855421687
